0,1,2,3,4,5,6,cell_ids,cell_cycles
41.55215394265859,7.514592490061264,0.04968317565623546,4.0762377,3.6712778,-1.0,-1.0,PJ097,
30.013126010601585,9.219254364912487,-0.06927679175140017,3.9786506,3.7555938,1.3829320855485479,0.892846198540721,PJ097,1.0
41.39917638449858,9.549984691356265,0.13561386507073436,4.1015997,3.5915303,0.8711004359306674,0.6311971842951739,PJ097,2.0
35.22287767836067,8.96645299762693,0.0738705766756591,4.0043664,3.6587546,0.5808669546828198,0.5827216969019816,PJ097,3.0
36.787608246783016,7.551995981260867,-0.05158027628460925,4.0575318,3.7009716,0.9344277617742274,0.5964840521796623,PJ097,4.0
26.60799871448569,8.379949444157816,-0.09264327940782621,4.012361,3.7865477,1.6002190379118824,1.0431456231028404,PJ097,5.0
26.563039925674715,8.649710908625472,-0.0715593378025687,3.9910557,3.774615,1.5588999890392738,1.0177262775408549,PJ097,6.0
30.421350473889046,8.141788484800118,-0.029269634260239638,3.958251,3.7016804,1.2908489313201388,0.8626405373441971,PJ097,7.0
24.948313475241775,9.039775761581273,-0.07210878428115593,3.9402931,3.7557118,1.638766539343233,1.071831955990605,PJ097,8.0
17.45543037986687,9.298798327666491,-0.1864541948053735,3.9023685,3.8234875,2.043850467447345,1.315420555396633,PJ097,9.0
22.093355092183234,8.492969997066544,-0.12095809333033111,3.9747913,3.8002524,1.8228222751189296,1.184657499298886,PJ097,10.0
29.45001164410893,7.943277614218492,-0.06393105952699424,4.0355568,3.7485445,1.404865845050398,0.9207103661217043,PJ097,11.0
29.044441769379414,9.07210206480896,0.05553873291122817,3.9612441,3.671514,1.2367926163451857,0.9002076991531792,PJ097,12.0
33.90168124841386,7.558168617366251,0.0015245946868409558,4.0351238,3.6765943,0.9349706969652195,0.6846456434759453,PJ097,13.0
29.35734246903899,8.06129985727664,-0.05117571502497012,3.9526589,3.695025,1.4139986089823748,0.9318563227601026,PJ097,14.0
19.571573719379113,7.733007374383478,-0.19633821993545156,3.9887323,3.8470769,1.9927114610300283,1.2867480599968424,PJ097,15.0
21.225310141170514,8.16861505650424,-0.14166934788934152,3.9815648,3.8062778,1.8793516267878112,1.2197365364237878,PJ097,16.0
21.331750445046108,9.12528024264147,-0.12026391702587229,3.92202,3.774812,1.8537936171926523,1.2034019674474312,PJ097,17.0
17.71383543564866,9.083354413286955,-0.17439286808434978,3.8787003,3.7990708,2.030656711804454,1.3090711209638581,PJ097,18.0
17.426771202318044,8.312129189393048,-0.22604124110853055,3.928951,3.8371923,2.081527258421439,1.3388778762250153,PJ097,19.0
20.64377135347982,7.466648603489646,-0.19204802505176305,4.0061784,3.842942,1.9604081042949524,1.267719080309336,PJ097,20.0
26.145838871287122,8.111816034470728,-0.07707984626484056,3.9757757,3.7367299,1.6079372611419382,1.0555255499276457,PJ097,21.0
29.020043535099827,11.75114105827994,0.1517113956947916,3.9815648,3.5439575,1.3787280518556815,0.9304645286644794,PJ097,22.0
27.740072020453994,12.984651190957724,0.17215724953830355,3.9570696,3.5094986,1.5083341156890981,0.9998975729295203,PJ097,23.0
27.103700582981865,9.967431182838999,0.08366260353938151,3.9496658,3.6252408,1.3626685723299163,0.9634026919446718,PJ097,24.0
17.806307719727943,9.07603032776567,-0.19369711502229886,3.8731081,3.8006856,2.0510798171487714,1.3192813432071469,PJ097,25.0
29.680496475385265,8.016443592955758,0.014484589341156245,3.9915283,3.6733651,1.2576559257175555,0.8991376685551288,PJ097,26.0
29.27355603082659,7.633483179914231,-0.09597481149289865,4.0222855,3.7248762,1.508637988767671,0.9892557494550525,PJ097,27.0
19.84567256513517,7.962465704538041,-0.18939655524651888,3.9570696,3.8183677,1.983693692187558,1.2807300023276469,PJ097,28.0
18.836031034144597,8.15871000950949,-0.20302967932581756,3.9582117,3.8280163,2.021305065903994,1.3024694310238738,PJ097,29.0
17.90936925086473,7.423574966104465,-0.26161597600113656,3.9854243,3.8699183,2.094093071825057,1.3468754111740595,PJ097,30.0
32.29556230312747,7.449685621891098,0.0010881177733739582,4.0582404,3.679548,1.0804333879746966,0.7883492046417689,PJ097,31.0
22.167966775610385,7.564972393941859,-0.16760413600536522,3.9977901,3.8106492,1.8902424126141733,1.2254163600287202,PJ097,32.0
29.181043903799807,7.435087385136645,-0.04223667331380989,3.9871175,3.692662,1.4210052940072577,0.9560599270894553,PJ097,33.0
27.288935580729106,10.465533319867635,0.1058429875570748,3.9658122,3.5960984,1.3658865319362667,0.967507707214191,PJ097,34.0
19.667991777344614,8.262273044009687,-0.18480259330788976,3.9285967,3.8021033,1.9881171118132435,1.282186874382793,PJ097,35.0
19.229140806768957,8.663097199634702,-0.14499553928169484,3.883111,3.7637062,1.9599990946255308,1.2700778705125468,PJ097,36.0
19.169794301351633,9.011111524863727,-0.14814243542791236,3.8672009,3.7541366,1.9677632439809336,1.2726799236809427,PJ097,37.0
29.76627780699041,7.292469944791419,-0.075941616841163,4.0016885,3.6990418,1.4639130269399672,0.9715318669109506,PJ097,38.0
17.33829084040894,8.117915601649226,-0.2347715501192606,3.9101663,3.8293552,2.095958055350271,1.347692372404051,PJ097,39.0
23.907111740317422,7.9854622519325,-0.11428048800175634,3.9390328,3.7365725,1.7721793445362708,1.1548895730409878,PJ097,40.0
27.73640048718348,8.446998266101856,0.025716420193092313,3.9727829,3.6586757,1.3633391942478936,0.9524347213895337,PJ097,41.0
16.041207833835998,8.372044886124122,-0.24216964788501222,3.8553865,3.8097432,2.1377112181964755,1.3730368567197377,PJ097,42.0
22.844934051887698,7.700732664379403,-0.14048848182007448,3.9927099,3.7889497,1.8333933673107852,1.1918321383966477,PJ097,43.0
27.68553762606678,7.308650701540417,-0.05739339088116804,3.9654579,3.6930952,1.5397083716430748,1.024823067842429,PJ097,44.0
22.902279403455626,8.134382693791887,-0.1263803076285554,3.9320228,3.7458665,1.823464181800227,1.1850049195861734,PJ097,45.0
27.462818760804733,7.544802217513746,-0.09665564368201686,3.9852273,3.7132192,1.6049492947541815,1.0502018887583733,PJ097,46.0
18.732185083527764,7.631291667393048,-0.2292893711815441,3.9834552,3.8410909,2.0461340623966087,1.3174195251414789,PJ097,47.0
32.15782334307079,7.031433814572969,-0.04683617547883617,4.0604458,3.6879756,1.2406483445294136,0.8383326666018859,PJ097,48.0
27.29397650337674,9.05974026897058,0.043426941057897156,3.9623861,3.6489484,1.3557800627368513,0.9458129526456348,PJ097,49.0
34.41520184042953,9.414601387095304,0.11979983783606703,4.0840354,3.5224156,0.9051739245708416,0.6339507937911902,PJ097,50.0
27.27514483341368,11.629503658969744,0.14150444632759812,3.963213,3.5216675,1.4318292801708385,0.9867332607933064,PJ097,51.0
29.045205331040123,10.80939892100258,0.1313348416332652,3.9964511,3.5195408,1.3025813853723174,0.9131429634912497,PJ097,52.0
25.896953618697097,7.771755652066556,-0.11693214904157559,3.89591,3.6847463,1.7302338414360707,1.123184761867092,PJ097,53.0
23.955997667487054,11.013041516966977,0.1082932165756594,3.9147737,3.5662472,1.5629094337368241,1.074395361656271,PJ097,54.0
21.442323256493147,8.350491320612718,-0.1977380262498895,3.9384816,3.7878077,1.9623158484940673,1.2654718370238716,PJ097,55.0
24.776206506091917,8.170538219881482,-0.0001956748845145621,3.9175305,3.6598179,1.5866119547212512,1.0746366622296404,PJ097,56.0
28.45358021273874,7.394762360239011,-0.04849430950414051,3.9623072,3.6758854,1.4802551494167466,0.9901328540495976,PJ097,57.0
24.502498009393033,9.444019585238175,0.05198774851091284,3.9172549,3.6226811,1.530979183922528,1.044165722300107,PJ097,58.0
18.87065403857609,9.09548400652522,-0.21406791475960588,3.8893728,3.7906039,2.049888256606481,1.3162655850701708,PJ097,59.0
27.78145818945359,7.438102763327053,-0.13853182272256198,4.0095258,3.7342095,1.672076567068866,1.0938200437023544,PJ097,60.0
17.977998143923138,8.595409694441338,-0.25000098316434294,3.9225318,3.81951,2.095798237892375,1.344220334146847,PJ097,61.0
16.70401850712995,8.65532683085978,-0.259415564659843,3.896934,3.8208489,2.132211328319487,1.367444314289624,PJ097,62.0
23.735111395549133,9.889728202922818,0.06966572352974693,3.9136317,3.6163406,1.5678704457263792,1.0669499983772184,PJ097,63.0
21.88770672871366,8.440833724460877,-0.1798936038913271,3.9363549,3.7707949,1.927014104139176,1.2415629590912811,PJ097,64.0
21.67705217634249,8.07924997179078,-0.20531530668579626,3.9466333,3.7852087,1.9647211446197728,1.2669706963655984,PJ097,65.0
22.64787387957022,7.440661727196416,-0.11904472424616289,3.8788972,3.6953793,1.84446838585544,1.202886930003061,PJ097,66.0
88.67610338478195,5.427581638229664,-0.8428430655504074,3.8434145,3.8515666,2.265683604015975,1.4518374628880784,PJ097,67.0
17.36932731248295,8.05918561915494,-0.27491913248074107,3.8870099,3.8127756,2.1374472632592174,1.371385585875807,PJ097,68.0
24.66566988706447,7.521553158046467,-0.1524597052340373,3.9181213,3.7112894,1.8228284550945277,1.1825564749582498,PJ097,69.0
28.5696832556833,7.897405088632067,-0.0074511201864059405,3.999444,3.6553676,1.3574190762470384,0.9411998559318802,PJ097,70.0
25.594425438307397,7.4140363729226495,-0.07925618316655078,3.9219413,3.6806901,1.6735821666664874,1.1015699258256089,PJ097,71.0
23.142528544158452,9.701467140757314,0.058312883949529534,3.9126866,3.6112998,1.5976069867780844,1.0793320244040627,PJ097,72.0
24.962212542823607,7.824553690767627,-0.16167953385382036,3.9313533,3.7188506,1.8242930807527447,1.1821398140111257,PJ097,73.0
32.18094868575343,6.910448316199507,-0.05767286585097177,4.0502067,3.6735227,1.2808757934980557,0.8673120065192462,PJ097,74.0
31.287416443615232,8.46966810149371,0.05193740826467268,4.0522938,3.589325,1.0258350132118679,0.7697871194839279,PJ097,75.0
17.51709655938683,7.956488959875775,-0.35820846849773386,3.8669252,3.8382554,2.211741499483614,1.4153310479764403,PJ097,76.0
29.456156171958014,9.415571092369719,0.09412006266607198,4.0244904,3.5575047,1.2016219293512316,0.8651194562384907,PJ097,77.0
25.400886762560805,7.375820972481271,-0.12624773292419825,3.900557,3.6882119,1.7668509459406634,1.1499119389175,PJ097,78.0
19.865365477646748,8.574108006998998,-0.22175193283328729,3.9137893,3.7823339,2.0316811025173047,1.3055656942256932,PJ097,79.0
26.366773444378417,7.192397244644043,-0.08137972193590895,3.9471455,3.680887,1.6423089946794256,1.0812708533353972,PJ097,80.0
17.62187995525198,7.772932175841421,-0.3422417532954287,3.9486024,3.8638141,2.1767226133531534,1.39354182465968,PJ097,81.0
16.55777837096819,7.54891711212727,-0.36571122825209634,3.8932714,3.8506606,2.2167087646662615,1.4196152282532408,PJ097,82.0
17.579904895925992,8.208830495363108,-0.24133867347905258,3.8534174,3.7845786,2.1109368033583276,1.3556315258118903,PJ097,83.0
24.9384849008568,7.405804029789342,-0.19305770856022633,4.0157084,3.7780411,1.8512413692348906,1.2010880158707555,PJ097,84.0
20.287338112357414,8.428009233840564,-0.2059355815733994,3.9111114,3.771307,2.0044436932502805,1.2897096623608673,PJ097,85.0
21.8144908445947,11.948037005794117,0.12707480425207754,3.8999662,3.538759,1.681456340670027,1.1407363746111188,PJ097,86.0
27.8330302788862,7.760486858998635,-0.0077382348116070195,3.986645,3.6405208,1.4171669230789787,0.979204071393946,PJ097,87.0
20.904954785682882,7.5959904346120855,-0.17029004674439704,3.8328209,3.6964426,1.9715736862005078,1.274026839529168,PJ097,88.0
20.546533819715936,7.905781722618433,-0.2619731988352964,3.9803834,3.8272288,2.0482134651857367,1.3161159967055833,PJ097,89.0
30.009453446287235,6.82151922780056,-0.1272700074159481,4.010077,3.6958125,1.57767647630965,1.0375387726234044,PJ097,90.0
