cell_ids,cell_c1_rates,cell_c2_rates,cell_d_rates,cell_t_charges,cell_t1_charges,cell_t2_charges,cell_ocvs,cell_cap_cs,cell_cap_ds,cell_cycles,cell_cap_nets,cell_cap_throughputs,cell_last_caps,cell_sohs
PJ097,91.0323447626503,91.17142718754002,36.93948345207269,0.32004723742364705,0.25000834520809145,0.06976055886900263,3.55517326,29.1222457589939,29.51096032327193,23.0,3.999249488371543,1244.970006094831,29.51096032327193,0.689816311129633
PJ097,103.34083254416339,88.57734904004556,54.74684050879547,0.29926223643641403,0.25001223409716355,0.048971668992694,3.5221715800000006,30.17675951086525,28.99105632941869,24.0,5.184952669818102,1304.137821935115,28.99105632941869,0.6776635973157559
PJ097,77.20271495808171,88.81426992117687,112.8936530240697,0.3492150165868225,0.2500139007639114,0.09892278247635779,3.6367245599999998,28.0893630855563,16.48136725694679,25.0,16.792948498427613,1348.708552277618,16.48136725694679,0.3852506268524995
PJ097,133.41612565379592,38.01982719179928,64.45056293302522,0.3311900157306809,0.08090055939812575,0.2500111229860017,3.79566832,20.30086950577958,30.77992608847909,26.0,6.313891915728103,1399.7893478718768,30.77992608847909,0.7194782832754429
PJ097,122.34770456319856,45.032072194200445,86.91474564288926,0.422965020089761,0.18575167548939742,0.23693501125380811,3.6757280000000003,33.39855071158755,29.11732582424694,27.0,10.595116803068716,1462.3052244077112,29.11732582424694,0.680615136546485
PJ097,127.23922836956687,62.52654831599045,112.9702747550495,0.28320056900686014,0.14359278459806873,0.13932945106223896,3.72610488,26.98479768059514,18.64872915588553,28.0,18.931185327778326,1507.938751244192,18.64872915588553,0.43591253597478036
PJ097,131.49598750929718,42.1305582760974,121.1316468344461,0.314845570509917,0.06455166973270618,0.2500155674306572,3.8088296,19.02371109262477,17.56338225865991,29.0,20.391514161743185,1544.5258445954767,17.56338225865991,0.41054264001955576
PJ097,110.58374477495552,45.86740209465878,133.5927594322723,0.28931223596381517,0.10082389367776665,0.1882100089394953,3.82131362,19.78379007217172,15.47759800079262,30.0,24.697706233122283,1579.787232668441,15.47759800079262,0.3617876016604804
PJ097,73.22057324931198,46.314397331990804,68.73386404488694,0.24223612261670546,0.16474556338055008,0.07721222588960548,3.86497192,15.64033313968111,33.110045486631,31.0,7.227993886172392,1628.537611294753,33.110045486631,0.7739446357803195
PJ097,96.60170892329357,48.62431413157,111.1322464457447,0.413296130741625,0.2500100118748388,0.16300778552023276,3.6821629000000002,32.0797544260157,21.24044727800339,32.0,18.0673010341847,1681.8578129987723,21.24044727800339,0.4964937374979758
PJ097,98.59015462599531,62.13545158343126,77.21078412870504,0.22867723308380744,0.14123222893039283,0.08716667080686118,3.80241046,19.34267980745263,29.27107490970584,33.0,8.13890593193149,1730.4715677159306,29.27107490970584,0.6842090089860469
PJ097,89.20168297568351,78.03054213534189,52.92076501874718,0.305311125612611,0.25001278965274754,0.055020002613310026,3.69463896,26.59674373488555,29.01409582598983,34.0,5.721553840827209,1786.082407276806,29.01409582598983,0.6782021436849994
PJ097,83.00788506265425,70.31569189935264,112.0412042577961,0.37959168469630233,0.25001334520833046,0.12930000614141945,3.6016277200000006,29.84686333509621,18.42150675929121,35.0,17.14691041663221,1834.3507773711933,18.42150675929121,0.4306012308289046
PJ097,118.14426166882484,100.16215232201063,102.2840895173768,0.13359611745658892,0.10473722719697434,0.0285805569130591,3.79822818,15.24037558252855,18.43837790026699,36.0,13.94890809889377,1868.029530853989,18.43837790026699,0.43099559238491547
PJ097,126.31794896923192,100.55982856178791,106.3212397925414,0.14896889596453144,0.10226222707941716,0.0464283355385608,3.76380866,17.59055799826011,18.31791799550234,37.0,13.221548101651539,1903.9380068477515,18.31791799550234,0.4281798518521261
PJ097,89.65881449343748,55.57273887255467,80.87947084410023,0.3134627926664608,0.219990566004546,0.09319389331536108,3.7532702000000002,24.9050237035934,29.33642106602227,38.0,8.790150739222668,1958.1794516173672,29.33642106602227,0.6857364701056755
PJ097,102.0456423238681,77.03762396221902,126.1727889289891,0.27301667963426096,0.22239056611853913,0.05034778016916638,3.6997112999999997,26.57478074012847,15.13039008806133,39.0,20.23454139128981,1999.884622445557,15.13039008806133,0.35367164477762547
PJ097,99.35910382073541,77.86293651021327,94.78817259130923,0.16027945205731106,0.12136111687545559,0.0386400018353,3.82284158,15.06917830377891,23.31633014960303,40.0,11.98738954546569,2038.270130898939,23.31633014960303,0.5450173317537281
PJ097,99.13308566795752,75.81641376755837,68.87985022874888,0.249628345190043,0.2010922317735902,0.04825778006989916,3.7373521599999995,23.59588151716982,28.8810874468235,41.0,6.702183615812009,2090.7470998629324,28.8810874468235,0.675093083577813
PJ097,92.17432379341302,103.55983700112054,127.4826396358175,0.2682094571837095,0.25000945631925586,0.017921667517900156,3.6623461399999995,24.90349046071323,13.33466943536298,42.0,18.271004641162257,2128.9852597590084,13.33466943536298,0.3116968197331542
PJ097,88.51149797372398,58.70113782992985,111.5944973850927,0.25091334525107767,0.181450008618411,0.06918500328611117,3.8062777,20.12333611417565,22.26938563602764,43.0,16.12495511931027,2171.3779815092116,22.26938563602764,0.520545088410889
PJ097,138.4542800839903,80.86334129336834,81.64200843605546,0.18137445305926728,0.08488722625414792,0.09620889345856691,3.78618526,19.53524847342688,27.33194167110067,44.0,8.328261921636479,2218.2451716537394,27.33194167110067,0.6388819263431744
PJ097,81.32675921459904,80.47715296430651,100.6703652593078,0.3248411265402361,0.2500100118748378,0.07455278131884471,3.6951982,26.33457002205391,22.18971229001173,45.0,12.473119653678658,2266.769453965805,22.18971229001173,0.5186827303906144
PJ097,138.6183225523919,65.44057966117273,89.43660009158906,0.2598911234552765,0.10415222716918733,0.15546056293953572,3.7476464399999996,24.61354289194733,26.82838132289638,46.0,10.258281222729607,2318.211378180649,26.82838132289638,0.6271112439247
PJ097,71.69414153161148,55.571951648246,124.3391025079058,0.4311644649236551,0.25000834520809145,0.18087778636901072,3.71149432,27.97810960369806,16.86686076240786,47.0,21.369530064019806,2363.0563485467546,16.86686076240786,0.39426150636941876
PJ097,97.58965116327988,45.79581516888264,75.28876732851646,0.2717472351295247,0.12130278353935257,0.15016611824361967,3.8354909399999997,18.71729191578725,32.15367594944238,48.0,7.933146030364675,2413.927316411984,32.15367594944238,0.7515895751861048
PJ097,93.09231837390269,72.05916783013733,65.52881358371536,0.2986916808537595,0.2470783450689245,0.051335002438281666,3.6998294200000004,26.70305427557052,28.67298728944314,49.0,5.963213016492055,2469.3033579769976,28.67298728944314,0.6702287592272287
PJ097,102.9616525774854,38.85157543152312,41.60209756471684,0.4860605786421934,0.23577056675405603,0.2500116785415836,3.655099919999999,33.99051082727564,35.32303873736792,50.0,4.630685106399774,2538.616907541641,35.32303873736792,0.8256731740608679
PJ097,138.07341045495278,84.7612304716343,43.97520533163895,0.2546477898728997,0.14194056229736968,0.11242889422897456,3.5342222800000003,29.13050846003183,29.02042866960332,51.0,4.740764896828285,2596.767844671276,29.02042866960332,0.6783501733923544
PJ097,76.36307872764652,71.38759868261764,42.74485924444737,0.41136724176111883,0.2500105674304187,0.16107834098414464,3.5332613999999998,30.59267349215796,30.65344946733866,52.0,4.679988921647585,2658.0139676307726,30.65344946733866,0.7165219024839161
PJ097,133.95623874249907,92.9302487811583,84.92241710897976,0.22826056639735004,0.14045889556032812,0.08752333749046846,3.57342268,26.95281103633508,24.27648917567956,53.0,7.356310782303105,2709.243267842787,24.27648917567956,0.5674609713442578
PJ097,113.72679259062001,101.3881526697857,51.00746020087183,0.20914945437850999,0.1856522310402296,0.023218889991726933,3.6828796599999998,23.47030375398718,25.72108347629655,54.0,5.105531059993737,2758.434655073071,25.72108347629655,0.6012282463029338
PJ097,123.72394178004501,67.80224135929758,111.8987671002549,0.31128501478524717,0.1680022302019001,0.1430044512367916,3.5729973,30.48396596647477,19.97705816570198,55.0,15.612438860766527,2808.8956792052477,19.97705816570198,0.46696211916287733
PJ097,139.90690664405682,93.0816398836675,66.89839939512837,0.1445600068662346,0.06409889193342275,0.08018278158625637,3.7845155200000002,16.43439280095523,25.50894878525665,56.0,6.537882876465108,2850.8390207914595,25.50894878525665,0.5962696150543135
PJ097,103.33998372361202,67.10873564778028,77.29939264500419,0.31388557046431953,0.2143211212908175,0.09928611582694834,3.6792879999999997,28.81388532630148,28.33118486513994,57.0,7.02058333762665,2907.984090982901,28.33118486513994,0.6622391551992612
PJ097,92.481308401909,93.63804851550688,62.15277288103158,0.2673177904746912,0.25001278965274754,0.01702666747539019,3.6746882799999994,24.71805745208135,25.89720259129982,58.0,5.841438198408181,2958.599351026282,25.89720259129982,0.6053450163741255
PJ097,129.14508063891532,83.69009418593221,122.8210060071356,0.2468927895045585,0.14714722921134177,0.09946722694666076,3.62390192,27.33019605777562,17.104305341119,59.0,16.0673289150648,3003.0338524251765,17.104305341119,0.3998117541956504
PJ097,115.24934438172268,49.92221345295066,100.0639485095466,0.3093722369166143,0.10947500519978348,0.19961889837027835,3.7889340799999998,22.58449469218746,26.92210207612217,60.0,11.729721531130089,3052.540449193486,26.92210207612217,0.6293019589525508
PJ097,133.4922488473526,41.057231672888705,126.9542953768549,0.3470483498172447,0.0967600045958534,0.25001001187483785,3.7332880600000005,23.18421049679919,15.68472713089972,61.0,19.229204897029557,3091.409386821185,15.68472713089972,0.36662922832707506
PJ097,81.85872044223719,87.11577468118313,125.037642040767,0.1788105640486012,0.17374723047477245,0.004785000227275305,3.8176983799999995,14.64207054455542,14.15292191997415,62.0,19.71835352161083,3120.2043792857144,14.15292191997415,0.33082340539231425
PJ097,128.50856682193987,94.9864578396043,54.82085926596092,0.10444167162737965,0.05136555799528853,0.052797780285538165,3.8196831199999997,11.61870853159125,25.20091178693099,63.0,6.136150266271089,3157.0239996042365,25.20091178693099,0.5890692751281037
PJ097,105.00992366558555,66.49234548747621,102.3652851922311,0.3139333482443701,0.2083566765630778,0.1052983383347363,3.62120038,28.88307105191047,20.67644492671134,64.0,14.342776391470219,3206.583515582858,20.67644492671134,0.4833102281450147
PJ097,119.50426531725776,58.55358540434996,102.211885617608,0.2756189019800837,0.08526500404987017,0.19007556458366007,3.76884954,21.32140172530525,19.95873851866555,65.0,15.705439598109917,3247.863655826829,19.95873851866555,0.46653389889483343
PJ097,125.98751353276037,91.69741957436976,75.68961218862773,0.13174056181289617,0.0639033363685788,0.06755889209776392,3.78585444,14.24982910476395,21.24926409341828,66.0,8.706004609455588,3283.3627490250115,21.24926409341828,0.4966998298453202
PJ097,116.69213839625982,80.01916597811525,134.1980807841363,0.2236088995097417,0.13104056177964746,0.09229000438353877,3.69766346,22.67898472979369,8.042191489497643,67.0,23.342797849751634,3314.083925244303,8.042191489497643,0.18798557572891336
PJ097,84.8301400085492,80.62563322093386,111.5172854746975,0.11174000530736672,0.09961944917611365,0.011842222784699617,3.85237772,9.407821500065062,14.0075622952738,68.0,18.743057054542895,3337.499309039642,14.0075622952738,0.32742563591956314
PJ097,74.97258532939553,93.46740214759022,83.86404280011898,0.19111223129956575,0.18957945344898494,0.0012544445040274846,3.80769544,14.33209391221056,22.8343519892398,69.0,10.240798977513656,3374.6657549410925,22.8343519892398,0.5337511312307779
PJ097,107.14306634849352,40.82377773815903,59.86807669285694,0.39700390774556205,0.14671389585742467,0.2500116785415839,3.71254964,25.92785293649498,29.33872353631427,70.0,6.829928377694365,3429.932331413902,29.33872353631427,0.68579029016256
PJ097,136.00556480327728,76.35911855317624,72.77440607404084,0.25682167886504176,0.10136556037016109,0.1551777851483252,3.6613300599999996,25.63864259167096,24.86955161863483,71.0,7.599019350730494,3480.4405256242076,24.86955161863483,0.5813237579898797
PJ097,123.48532500916448,86.58399694902803,55.58142559793898,0.21300334345044777,0.13035889508060589,0.08236611502328944,3.6811626600000005,23.23172340892884,24.60646162177201,72.0,6.224281137887324,3528.2787106549085,24.60646162177201,0.5751740505881893
PJ097,74.98410353246756,68.94487189897303,88.99269332861587,0.3781766846290946,0.25001167854158374,0.12788667274095752,3.64918484,27.56588014228927,23.2800949429705,73.0,10.510066337206094,3579.1246857401684,23.2800949429705,0.544170336728881
PJ097,77.80513799439885,36.32085425305215,66.90076540758923,0.5002994682073927,0.2500116785415834,0.25000945631925586,3.7160861400000003,28.534379668899,31.92713997615244,74.0,7.117306029952655,3639.5862053852197,31.92713997615244,0.7462943151294608
PJ097,83.23908979147699,42.819625506195216,48.70907745939218,0.4915294677908388,0.25000834520809195,0.24124278923619435,3.6765471000000005,31.14269785848053,32.45605760537063,75.0,5.803946283062555,3703.184960849071,32.45605760537063,0.7586577219410989
PJ097,96.83367368115357,74.73100642342203,128.7126658835467,0.2896294582011059,0.23178334434245293,0.0575677805121005,3.59587014,26.7489059020028,11.2375696152128,76.0,21.315282569852556,3741.171436366287,11.2375696152128,0.2626772810207581
PJ097,138.79744796624055,57.17580225202936,42.45486166911019,0.22687167744249248,0.025621112328048572,0.20097223176789045,3.8326161199999995,15.04931891745565,30.86230012057911,77.0,5.502301366729096,3787.0830554043214,30.86230012057911,0.7214037696145406
PJ097,101.43121999207341,79.33265802335299,76.75193126048474,0.26918223500769173,0.21178612117041162,0.05711778049072665,3.5665388200000003,26.01546707379333,23.60004392087625,78.0,7.917724519646178,3836.698566398991,23.60004392087625,0.551649118214504
PJ097,130.8188025999951,44.42224390274048,104.8717603081653,0.3575455725380582,0.1072583384278308,0.2500089007636719,3.69139396,25.13975122430317,17.86472051535761,79.0,15.192755228591736,3879.7030381386517,17.86472051535761,0.4175863974019111
PJ097,79.64616410873468,72.93355043022093,68.7303148507196,0.22748445524937577,0.2092461210497671,0.017960000853055234,3.7799629799999996,17.97802560509882,25.63713121642568,80.0,7.533649617264878,3923.3181949601762,25.63713121642568,0.5992658690173173
PJ097,102.9548346226079,39.991053425983296,130.6161931063665,0.4356272429134051,0.18533778658084984,0.2500111229860019,3.6868178,29.08189942903955,13.00466272071753,81.0,23.610886325586897,3965.404757109933,13.00466272071753,0.30398293946456745
PJ097,88.11338684499441,75.71015661461932,129.2422717543879,0.11720833890043043,0.09341778221488413,0.023512223338992853,3.86109682,10.0136684165753,10.69128396464294,82.0,22.933270777519255,3986.1097094911515,10.69128396464294,0.24990789811450329
PJ097,115.60021486805391,97.92815999556552,105.1813989958508,0.06966333664216412,0.04452833544831366,0.024856667847297002,3.8486995400000006,7.584645172172302,14.61505081041661,83.0,15.902865139274947,4008.3094054737403,14.61505081041661,0.34162563083599323
PJ097,80.79353008885627,40.6044306214838,95.8567963503668,0.3634044617052309,0.19286834249408913,0.17025778586458928,3.7859410799999997,22.49716723111351,23.41229477986699,84.0,14.98773759052147,4054.2188674847207,23.41229477986699,0.5472604972258934
PJ097,85.2180978548113,68.76769070877019,99.44582051766584,0.22083167715560806,0.17618834170183006,0.044365002107224424,3.7754419399999994,18.06754482074296,18.48473343368378,85.0,14.57054897758065,4090.7711457391474,18.48473343368378,0.43207914922995655
PJ097,127.66946437890064,91.77545931141485,41.08046149635359,0.13221111739080194,0.06259778075101242,0.06933500329323604,3.7692512000000002,14.35876059348064,23.46765025878573,86.0,5.461659312275559,4128.597556591414,23.46765025878573,0.5485544270692551
PJ097,70.62420596609802,55.87615112701261,57.2721654163148,0.4606561329911028,0.2500116785415831,0.2103661211029642,3.5491479,29.4129644629317,28.50858333067112,87.0,6.366040444536141,4186.519104385017,28.50858333067112,0.6663858299855872
PJ097,139.76088757278748,36.32488563696519,80.04192258981425,0.33163501575181525,0.08134389275251427,0.25001278965274754,3.6454750600000003,20.45290194536351,18.1636937482505,88.0,8.655248641649154,4225.135700078631,18.1636937482505,0.42457487254407844
PJ097,88.66384111437405,38.47076714710594,114.0409108278542,0.4652150220965268,0.2149261213195535,0.2500105674304197,3.70272008,28.67636592919892,18.00417840251317,89.0,19.327436168334906,4271.816244410343,18.00417840251317,0.42084621423680135
PJ097,112.09024216520892,47.23790382669918,72.08576792315564,0.2836444579168326,0.06415222526928901,0.2192138993009899,3.8223138999999997,17.5483234898463,28.50063630388651,90.0,8.375123354294697,4317.865204204076,28.50063630388651,0.6662000688771395
PJ097,94.92658105849729,61.304501976491416,40.83451186966887,0.3001855698136054,0.19003056458152465,0.10987667188552779,3.6959621599999997,24.77701424594721,27.76942655117092,91.0,5.382711049070988,4370.411645001194,27.76942655117092,0.6491081000372602
PJ097,122.71128082671272,53.58562693853763,59.26193364761154,0.35958779485728076,0.10929833852472762,0.2500111229860027,3.5742811600000004,26.81150060380261,25.60963894973367,92.0,6.584572703139926,4422.832784554731,25.60963894973367,0.5986232395065751
PJ097,121.8692920018272,84.21373817939494,116.638120512843,0.2061355653464692,0.1019594492872582,0.10389778271265754,3.68122562,21.17873281034986,10.28009299643848,93.0,17.483212517051307,4454.291610361519,10.28009299643848,0.24029634248400272
PJ097,78.414609063397,54.26369877198801,45.88511885328865,0.24517112275611377,0.16374834111096156,0.08114444829859849,3.80374152,17.24533621687044,29.04156724614263,94.0,5.686981487779118,4500.578513824532,29.04156724614263,0.6788442859095734
PJ097,117.21846338068204,40.975577081770524,136.5017882552825,0.36780835080329477,0.11751833891515566,0.2500116785415831,3.6182309599999996,24.0218774078228,5.570737230787274,95.0,24.138121664814644,4530.171128463142,5.570737230787274,0.1302155322876368
PJ097,100.4810355111537,91.71676130378316,61.62790352119591,0.057562224956282076,0.043110002047614115,0.014173889562114508,3.86684646,5.634132147920229,22.99806222224575,96.0,6.774191590489124,4558.803322833308,22.99806222224575,0.5375778446887362
PJ097,121.87052145462715,94.67612224699714,101.9085225643901,0.17011500808002888,0.10416278272524425,0.06567389200823119,3.68067426,18.91526392670004,12.7402755630942,97.0,12.949179954094964,4590.458862323102,12.7402755630942,0.29780291103499607
PJ097,129.65072231903542,62.98405326211424,58.72365692452109,0.2574039011149173,0.055017780390982,0.20210778737738186,3.7577045600000005,19.86590252653496,26.45337875514817,98.0,6.361703725481755,4636.778143604785,26.45337875514817,0.618345589228461
PJ097,119.8946873453157,98.6433061284778,74.1454103881941,0.17014389697029147,0.12126889464885254,0.04859666897488346,3.6630708,19.33681395213816,18.2857158659086,99.0,7.412801811711317,4674.400673422832,18.2857158659086,0.42742712967692276
PJ097,93.015008829051,50.07329286677035,61.55372772821029,0.38038501806731956,0.21090945446210552,0.16919723025866107,3.6864870000000005,28.0928314071712,29.15892626824978,100.0,6.346706950632738,4731.652431098253,29.15892626824978,0.6815875435609989
PJ097,75.35418537641354,53.95808139122026,37.78936820784791,0.42272335341161427,0.250009456319256,0.17243556374580496,3.68740856,28.14562292374613,29.76724821510768,101.0,4.725081659271188,4789.565302237107,29.76724821510768,0.6958070198763732
PJ097,133.85339956965444,77.95771094818456,111.9791739873049,0.2511416785952555,0.08293833727269279,0.1679250079760095,3.54974646,24.19602093819986,13.21241531146508,102.0,15.70868728600597,4826.973738486772,13.21241531146508,0.30883913947321595
PJ097,101.95201877886055,73.12750248634725,99.6004005731899,0.17091889700709997,0.10122833814141965,0.06941222551912486,3.79365198,15.39925761739692,17.10027448700405,103.0,14.00767041639884,4859.473270591173,17.10027448700405,0.3997175333066716
PJ097,96.8227262272756,49.15026088433807,46.49705941412782,0.3099127924978418,0.12867889500080815,0.18095556415048325,3.772323,21.35545178525221,29.85206655419697,104.0,5.51105564745408,4910.680788930622,29.85206655419697,0.6977896416936841
PJ097,120.1935682111136,43.49325814926345,127.1167266893303,0.3580200170050375,0.10773278289481016,0.25000890076367394,3.6362598,23.82545847244727,9.169418616768525,105.0,20.167095503132828,4943.675666019838,9.169418616768525,0.21433441867476843
PJ097,92.84341814420137,100.85853228811116,138.7263797939072,0.09651778236212623,0.09222889326952605,0.0040105557460467225,3.82822108,8.969784275912712,5.597161539944077,106.0,23.53971823910146,4958.242611835694,5.597161539944077,0.13083319837735466
PJ097,102.01103266401888,49.529828593020476,69.81049759970662,0.20264500962512053,0.051825002461555414,0.15054167381701214,3.8620812800000004,12.74494697933381,28.73583839910468,107.0,7.548826819330591,4999.723397214133,28.73583839910468,0.6716978988330631
PJ097,139.4457248007176,51.903424308007416,131.4599337584296,0.3132161259880776,0.06292555854435856,0.25001223409716355,3.6882119399999995,21.75387710115676,7.479275964347456,108.0,21.823427956139895,5028.956550279638,7.479275964347456,0.1748274708491312
PJ097,120.14849996407213,52.513594549056535,104.7238809969519,0.22078112159765126,0.029133334717092414,0.19136945353400536,3.84521024,13.55226238391083,19.53184660413354,109.0,15.843843735917183,5062.040659267682,19.53184660413354,0.4565553349135956
PJ097,83.46386338153162,42.65734612780918,90.96518580389724,0.33546946037838804,0.16869167467909088,0.1664994523527437,3.79123398,21.18422256596654,24.74132279469857,110.0,12.286743507185154,5107.9662046283465,24.74132279469857,0.5783264195996936
PJ097,83.54003727906075,69.83701920987215,134.5865896462984,0.23749945572506123,0.20016556506290828,0.0370555573156,3.75083638,19.31239884257498,8.227456601166379,111.0,23.371685748593755,5135.506060072088,8.227456601166379,0.19231613273256215
PJ097,129.81464185076865,36.239193891639204,47.11270425182961,0.27040001284331083,0.020108889844011376,0.25001278965274704,3.86037216,11.673236130984,29.577183248866,112.0,5.467738630711757,5176.7564794519385,29.577183248866,0.6913642666602258
PJ097,76.65985607844071,52.89912346858807,43.97895148624617,0.4452739100382637,0.2500150118750752,0.194980564816635,3.62519354,29.48190194784224,30.02798679049849,113.0,4.921653788055508,5236.2663681902795,30.02798679049849,0.7019017629913048
PJ097,113.63988150593913,48.53505294268172,118.0144957068681,0.39878390783010825,0.14849278483080625,0.25001278965274903,3.5785579800000002,29.01116019911677,14.48768363342739,114.0,19.445130353744887,5279.765212022824,14.48768363342739,0.3386484333735164
PJ097,139.38679536956528,58.01670031332338,109.4566877789916,0.22671445521280273,0.022965556646361417,0.20347056521988582,3.8267166799999996,15.00872738692919,16.7310569150538,115.0,17.722800825620276,5311.504996324807,16.7310569150538,0.3910871024194017
PJ097,122.23565513003206,37.85793020760518,91.04322658693368,0.3008433476226229,0.050556113512397534,0.2500089007636719,3.8121612999999996,15.64719356604541,20.88273233067979,116.0,12.487262060985895,5348.034922221532,20.88273233067979,0.48813217953118515
PJ097,138.727184932586,104.69457937813637,132.6023783452797,0.09472611561035997,0.03393000161158854,0.06051778065221797,3.755767,11.04704397466037,5.517621799108158,117.0,18.016684236538108,5364.599587995301,5.517621799108158,0.12897396336735834
